Highest Charting Position,Song Name,Streams,Artist,Artist Followers,Genre,Popularity,Danceability,Energy,Loudness,Speechiness,Acousticness,Liveness,Valence
177,Trap This Way (This Way),"5,043,990",Lil Uzi Vert,11821805,"['melodic rap', 'philly rap', 'rap', 'trap']",59,0.71,0.586,-5.331,0.381,0.248,0.193,0.207
113,Who (feat. BTS),"5,004,752",Lauv,4442273,"['dance pop', 'electropop', 'pop', 'post-teen pop']",74,0.632,0.345,-8,0.0349,0.551,0.104,0.0818
51,Homecoming,"4,988,839",Lil Uzi Vert,11821805,"['melodic rap', 'philly rap', 'rap', 'trap']",63,0.929,0.563,-7.428,0.49,0.000592,0.244,0.353
184,Got The Guap (feat. Young Thug),"4,946,997",Lil Uzi Vert,11821805,"['melodic rap', 'philly rap', 'rap', 'trap']",58,0.837,0.601,-5.628,0.198,0.21,0.0928,0.749
53,Prices,"4,898,167",Lil Uzi Vert,11821805,"['melodic rap', 'philly rap', 'rap', 'trap']",65,0.786,0.683,-5.397,0.205,0.173,0.706,0.57
188,I Can Show You,"4,831,405",Lil Uzi Vert,11821805,"['melodic rap', 'philly rap', 'rap', 'trap']",57,0.817,0.656,-7.086,0.277,0.051,0.115,0.314
52,I'm Sorry,"4,818,039",Lil Uzi Vert,11821805,"['melodic rap', 'philly rap', 'rap', 'trap']",60,0.858,0.547,-5.822,0.29,0.213,0.104,0.303
19,Black Swan,"4,802,069",BTS,37151476,"['k-pop', 'k-pop boy group']",70,0.719,0.758,-5.167,0.0851,0.137,0.129,0.49
192,Bad Child,"4,787,180",Tones And I,1251372,[],0,0.756,0.553,-4.24,0.0343,0.404,0.158,0.597
61,Adicto (with Anuel AA & Ozuna),"4,785,720",Tainy,509411,"['latin', 'latin hip hop', 'latin pop', 'pop reggaeton', 'reggaeton', 'reggaeton flow', 'trap latino']",75,0.734,0.836,-4.803,0.0735,0.017,0.179,0.623
66,<3,"4,755,477",Bad Bunny,36177712,"['latin', 'reggaeton', 'trap latino']",69,0.631,0.665,-7.589,0.229,0.602,0.152,0.634
198,"Bad Girls, Good Vibes","4,752,181",Ufo361,1700759,"['german cloud rap', 'german hip hop']",53,0.826,0.368,-12.761,0.133,0.516,0.0914,0.158
120,Liberdade Provisória - Ao Vivo,"4,730,891",Henrique & Juliano,13312073,"['sertanejo pop', 'sertanejo universitario']",58,0.668,0.684,-5.937,0.0527,0.627,0.923,0.7
60,POP,"10,484,727",Lil Uzi Vert,11821805,"['melodic rap', 'philly rap', 'rap', 'trap']",58,0.741,0.599,-6.672,0.419,0.00961,0.785,0.276
61,Celebration Station,"10,396,969",Lil Uzi Vert,11821805,"['melodic rap', 'philly rap', 'rap', 'trap']",61,0.748,0.771,-4.156,0.15,0.101,0.135,0.792
64,Bigger Than Life,"9,974,143",Lil Uzi Vert,11821805,"['melodic rap', 'philly rap', 'rap', 'trap']",62,0.776,0.752,-4.711,0.193,0.325,0.33,0.716
68,Venetia,"9,824,605",Lil Uzi Vert,11821805,"['melodic rap', 'philly rap', 'rap', 'trap']",63,0.775,0.757,-4.139,0.175,0.162,0.148,0.562
73,You Better Move,"9,533,898",Lil Uzi Vert,11821805,"['melodic rap', 'philly rap', 'rap', 'trap']",60,0.842,0.556,-6.793,0.442,0.159,0.204,0.306
93,Chrome Heart Tags,"8,219,307",Lil Uzi Vert,11821805,"['melodic rap', 'philly rap', 'rap', 'trap']",57,0.702,0.768,-4.055,0.0669,0.541,0.105,0.574
102,Bust Me,"7,828,045",Lil Uzi Vert,11821805,"['melodic rap', 'philly rap', 'rap', 'trap']",57,0.734,0.703,-6.256,0.355,0.237,0.413,0.608
46,René,"7,240,117",Residente,878491,['venezuelan hip hop'],65,0.486,0.388,-9.326,0.126,0.435,0.196,0.467
122,Secure The Bag,"7,053,947",Lil Uzi Vert,11821805,"['melodic rap', 'philly rap', 'rap', 'trap']",57,0.803,0.719,-4.485,0.392,0.344,0.425,0.549
140,Urgency (feat. Syd),"6,224,412",Lil Uzi Vert,11821805,"['melodic rap', 'philly rap', 'rap', 'trap']",53,0.619,0.784,-6.11,0.123,0.0326,0.315,0.471
34,ON (Feat. Sia),"6,219,276",BTS,37151476,"['k-pop', 'k-pop boy group']",64,0.591,0.848,-4.397,0.0828,0.137,0.372,0.386
99,P FKN R,"6,041,127","Bad Bunny, Kendo Kaponi, Arcangel",36177712,"['latin', 'reggaeton', 'trap latino']",66,0.82,0.635,-5.749,0.0772,0.409,0.244,0.528
108,Modern Loneliness,"6,020,508",Lauv,4442273,"['dance pop', 'electropop', 'pop', 'post-teen pop']",68,0.702,0.508,-7.105,0.035,0.144,0.108,0.143
65,Heatin Up (feat. Gunna),"6,004,839",Lil Baby,7816213,"['atl hip hop', 'atl trap', 'rap', 'trap']",66,0.788,0.436,-9.435,0.364,0.0611,0.0979,0.341
159,SKYBOX,"5,846,484",Gunna,3337982,"['atl hip hop', 'hip hop', 'melodic rap', 'rap', 'trap']",59,0.779,0.707,-6.527,0.16,0.0991,0.0934,0.343
167,Young & Alive,"5,578,323",Bazzi,4421378,"['dance pop', 'electropop', 'pop', 'post-teen pop']",71,0.716,0.563,-5.486,0.0425,0.326,0.119,0.495
169,i'm so tired...,"5,547,770","Lauv, Troye Sivan",4442273,"['dance pop', 'electropop', 'pop', 'post-teen pop']",77,0.599,0.733,-7.058,0.203,0.176,0.242,0.534
53,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)","5,487,069",A Boogie Wit da Hoodie,5865895,"['melodic rap', 'pop rap', 'rap', 'trap']",68,0.819,0.654,-6.665,0.136,0.517,0.0996,0.455
105,Girl,"5,434,180",Myke Towers,6161098,['trap latino'],72,0.733,0.708,-4.957,0.0937,0.0325,0.324,0.694
104,Puesto Pa' Guerrial,"5,359,969","Bad Bunny, Myke Towers",36177712,"['latin', 'reggaeton', 'trap latino']",64,0.867,0.686,-5.342,0.221,0.311,0.1,0.658
114,Definitivamente,"5,325,447","Daddy Yankee, Sech",23936368,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",66,0.813,0.764,-3.39,0.105,0.586,0.253,0.429
41,South of the Border (feat. Camila Cabello & Cardi B),"5,315,827",Ed Sheeran,83337783,"['pop', 'uk pop']",77,0.857,0.621,-6.376,0.0825,0.148,0.0865,0.668
190,I Fall Apart,"5,251,918",Post Malone,33663701,"['dfw rap', 'melodic rap', 'rap']",80,0.556,0.538,-5.408,0.0382,0.0689,0.196,0.291
191,"fuck, i'm lonely (with Anne-Marie)","5,226,991",Lauv,4442273,"['dance pop', 'electropop', 'pop', 'post-teen pop']",74,0.806,0.558,-6.46,0.0683,0.482,0.0618,0.678
78,Aventura,"5,206,102","Lunay, Ozuna, Anuel AA",4963516,"['latin', 'latin pop', 'reggaeton', 'reggaeton flow', 'trap latino']",68,0.729,0.726,-3.208,0.0422,0.223,0.101,0.876
12,Rare,"5,195,842",Selena Gomez,28931149,"['dance pop', 'pop', 'post-teen pop']",68,0.838,0.545,-6.713,0.0706,0.208,0.103,0.631
69,VIBEZ,"5,121,486",DaBaby,7601122,"['north carolina hip hop', 'rap']",75,0.768,0.652,-2.708,0.307,0.113,0.107,0.777
69,Mean It,"5,110,064","Lauv, LANY",4442273,"['dance pop', 'electropop', 'pop', 'post-teen pop']",72,0.746,0.45,-8.543,0.0872,0.0407,0.172,0.336
49,That Way,"12,059,592",Lil Uzi Vert,11821805,"['melodic rap', 'philly rap', 'rap', 'trap']",67,0.719,0.611,-5.01,0.0403,0.0582,0.155,0.489
106,Live Off My Closet (feat. Future),"7,410,327",Lil Baby,7816213,"['atl hip hop', 'atl trap', 'rap', 'trap']",59,0.807,0.678,-3.244,0.177,0.0345,0.0986,0.21
123,Commercial (feat. Lil Uzi Vert),"6,540,577",Lil Baby,7816213,"['atl hip hop', 'atl trap', 'rap', 'trap']",67,0.892,0.486,-8.637,0.384,0.048,0.146,0.535
75,Sum 2 Prove,"6,497,610",Lil Baby,7816213,"['atl hip hop', 'atl trap', 'rap', 'trap']",71,0.823,0.552,-7.57,0.324,0.0174,0.122,0.418
47,Filter,"5,913,946",BTS,37151476,"['k-pop', 'k-pop boy group']",79,0.781,0.762,-5.188,0.0626,0.0222,0.121,0.86
151,Matrix,"5,724,739",Apache 207,1674348,['german hip hop'],55,0.789,0.509,-8.766,0.291,0.768,0.272,0.418
91,Bellaquita - Remix,"5,676,621","Dalex, Lenny Tavárez, Anitta, Natti Natasha, Farruko, Justin Quiles",3600989,"['latin', 'r&b en espanol', 'reggaeton', 'trap latino']",67,0.795,0.715,-3.582,0.0838,0.141,0.179,0.758
139,Infeliz,"5,490,386","Arcangel, Bad Bunny",6671084,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",72,0.713,0.798,-3.147,0.219,0.366,0.246,0.721
60,Que Tire Pa Lante,"5,436,773",Daddy Yankee,23936368,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",72,0.658,0.901,-2.814,0.0357,0.0478,0.12,0.708
32,Futsal Shuffle 2020,"5,386,512",Lil Uzi Vert,11821805,"['melodic rap', 'philly rap', 'rap', 'trap']",67,0.881,0.457,-8.191,0.156,0.0327,0.231,0.296
123,GOODMORNINGTOKYO!,"5,286,044",TOKYO’S REVENGE,313480,"['meme rap', 'sad rap', 'vapor trap', 'viral rap']",74,0.907,0.539,-7.782,0.36,0.0408,0.253,0.664
58,Own It (feat. Ed Sheeran & Burna Boy),"5,273,046",Stormzy,2317758,"['grime', 'uk hip hop']",72,0.817,0.781,-4.178,0.112,0.00838,0.123,0.359
128,"Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix","5,260,351",Future,10491105,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",61,0.81,0.566,-8.33,0.433,0.107,0.122,0.582
58,My Time,"5,212,053",BTS,37151476,"['k-pop', 'k-pop boy group']",74,0.674,0.64,-5.139,0.0339,0.151,0.0925,0.664
184,100k Cash,"5,192,813","Capital Bra, Samra",4093115,['german hip hop'],52,0.701,0.714,-5.906,0.524,0.289,0.0883,0.604
185,Drown (feat. Clinton Kane),"5,186,141",Martin Garrix,14921269,"['dance pop', 'dutch edm', 'edm', 'pop', 'pop dance', 'progressive house', 'tropical house']",74,0.573,0.739,-5.455,0.0581,0.212,0.175,0.363
103,me & ur ghost,"5,184,069",blackbear,4272745,"['electropop', 'pop', 'pop rap']",71,0.742,0.679,-4.594,0.0259,0.0488,0.0754,0.856
146,QUE PRETENDES,"5,141,047","J Balvin, Bad Bunny",29067437,"['latin', 'reggaeton', 'reggaeton colombiano']",77,0.639,0.791,-4.443,0.253,0.0275,0.362,0.939
140,You Need To Calm Down,"5,115,153",Taylor Swift,42227614,"['pop', 'post-teen pop']",78,0.771,0.671,-5.617,0.0553,0.00929,0.0637,0.714
90,Quizas,"5,112,244","Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid, Wisin, Zion",206225,"['latin', 'reggaeton', 'trap latino']",73,0.727,0.815,-2.454,0.153,0.0258,0.231,0.677
106,Soltera - Remix,"5,078,459","Lunay, Daddy Yankee, Bad Bunny",4963516,"['latin', 'latin pop', 'reggaeton', 'reggaeton flow', 'trap latino']",75,0.795,0.783,-4.271,0.0432,0.361,0.437,0.799
46,Trampoline (with ZAYN),"5,075,520",SHAED,139434,"['electropop', 'pop']",73,0.619,0.459,-5.782,0.0334,0.56,0.137,0.498
82,Truth Hurts,"5,024,683",Lizzo,3991674,"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'pop rap', 'post-teen pop', 'trap queen']",77,0.715,0.624,-3.046,0.114,0.11,0.123,0.412
91,bury a friend,"5,020,303",Billie Eilish,1251372,[],1,0.887,0.388,-14.505,0.349,0.739,0.106,0.205
54,Louder than bombs,"10,016,907",BTS,37151476,"['k-pop', 'k-pop boy group']",72,0.643,0.667,-6.993,0.152,0.0433,0.0904,0.485
56,UGH!,"9,991,177",BTS,37151476,"['k-pop', 'k-pop boy group']",72,0.72,0.824,-5.086,0.128,0.0394,0.0509,0.333
67,00:00 (Zero O’Clock),"9,372,219",BTS,37151476,"['k-pop', 'k-pop boy group']",72,0.566,0.548,-6.456,0.0579,0.0802,0.11,0.196
74,Friends,"8,822,365",BTS,37151476,"['k-pop', 'k-pop boy group']",72,0.55,0.747,-5.211,0.0407,0.0668,0.0536,0.648
75,We are Bulletproof : the Eternal,"8,516,710",BTS,37151476,"['k-pop', 'k-pop boy group']",72,0.526,0.575,-5.215,0.0309,0.225,0.108,0.19
79,Inner Child,"8,312,399",BTS,37151476,"['k-pop', 'k-pop boy group']",71,0.589,0.696,-7.981,0.0725,0.017,0.0808,0.332
84,Moon,"7,850,129",BTS,37151476,"['k-pop', 'k-pop boy group']",72,0.703,0.646,-6.658,0.0596,0.0104,0.191,0.64
104,Outro : Ego,"6,857,808",BTS,37151476,"['k-pop', 'k-pop boy group']",69,0.808,0.903,-3.106,0.0958,0.0121,0.0993,0.473
109,Interlude : Shadow,"6,655,856",BTS,37151476,"['k-pop', 'k-pop boy group']",68,0.385,0.798,-6.439,0.483,0.115,0.181,0.141
120,Respect,"6,373,954",BTS,37151476,"['k-pop', 'k-pop boy group']",67,0.661,0.84,-4.805,0.116,0.00485,0.287,0.524
154,Tudo Ok,"5,510,844","Thiaguinho MT, Mila, JS o Mão de Ouro",28017,"['brega funk', 'funk carioca']",57,0.814,0.755,-6.164,0.0942,0.239,0.306,0.963
128,Perreo en La Luna,"5,135,469","Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid",206225,"['latin', 'reggaeton', 'trap latino']",66,0.711,0.757,-4.188,0.29,0.268,0.367,0.724
129,"Lose Yourself - From ""8 Mile"" Soundtrack","5,118,004",Eminem,46814751,"['detroit hip hop', 'hip hop', 'rap']",75,0.692,0.744,-4.565,0.257,0.00868,0.359,0.0612
118,all the good girls go to hell,"5,074,485",Billie Eilish,47061119,"['electropop', 'pop']",75,0.726,0.444,-8.922,0.372,0.283,0.177,0.569
155,SENTADÃO,"5,013,019","PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro",1050520,['funk carioca'],64,0.68,0.869,-1.94,0.0589,0.178,0.223,0.924
182,Lottery (Renegade),"4,994,448",K CAMP,1347589,"['atl hip hop', 'hip hop', 'melodic rap', 'pop r&b', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']",61,0.915,0.556,-8.601,0.216,0.0145,0.0733,0.67
104,Si Te Vas,"4,954,292","Sech, Ozuna",8766508,"['latin', 'panamanian pop', 'reggaeton', 'trap latino']",67,0.73,0.644,-4.124,0.132,0.0933,0.143,0.554
121,Que Calor (with J Balvin & El Alfa),"4,950,254","Major Lazer, Diplo",6223652,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance', 'pop rap']",29,0.873,0.656,-6.043,0.068,0.00477,0.0726,0.546
186,Rich Rich,"4,938,864",Ufo361,1700759,"['german cloud rap', 'german hip hop']",50,0.548,0.648,-4.796,0.292,0.0842,0.123,0.232
86,Indeciso,"4,897,374","Reik, J Balvin, Lalo Ebratt",1251372,[],0,0.738,0.748,-4.902,0.0453,0.182,0.109,0.896
148,i love you,"4,863,910",Billie Eilish,1251372,[],2,0.42,0.131,-18.435,0.0382,0.953,0.109,0.12
196,Mejor,"4,851,895","Dalex, Sech",3600989,"['latin', 'r&b en espanol', 'reggaeton', 'trap latino']",63,0.524,0.577,-4.501,0.18,0.185,0.103,0.19
57,Give No Fxk,"9,652,399","Migos, Travis Scott, Young Thug",11692972,"['atl hip hop', 'pop rap', 'rap', 'trap']",59,0.904,0.627,-5.608,0.222,0.0303,0.0923,0.236
61,Come Around Me,"9,533,583",Justin Bieber,48544923,"['canadian pop', 'pop', 'post-teen pop']",66,0.648,0.681,-8.389,0.0378,0.263,0.0971,0.767
64,Habitual,"9,120,086",Justin Bieber,48544923,"['canadian pop', 'pop', 'post-teen pop']",62,0.764,0.443,-6.625,0.0439,0.52,0.0749,0.63
65,All Around Me,"9,010,535",Justin Bieber,48544923,"['canadian pop', 'pop', 'post-teen pop']",63,0.566,0.438,-7.564,0.0367,0.809,0.212,0.692
72,Get Me (feat. Kehlani),"8,362,828",Justin Bieber,48544923,"['canadian pop', 'pop', 'post-teen pop']",61,0.832,0.508,-6.913,0.149,0.0492,0.107,0.75
79,Second Emotion (feat. Travis Scott),"8,109,572",Justin Bieber,48544923,"['canadian pop', 'pop', 'post-teen pop']",61,0.796,0.777,-6.112,0.0567,0.0276,0.095,0.96
85,Running Over (feat. Lil Dicky),"7,493,188",Justin Bieber,48544923,"['canadian pop', 'pop', 'post-teen pop']",58,0.774,0.603,-7.319,0.0591,0.438,0.0869,0.977
86,Available,"7,473,249",Justin Bieber,48544923,"['canadian pop', 'pop', 'post-teen pop']",58,0.702,0.608,-6.843,0.0359,0.0736,0.129,0.597
96,Breathe Deeper,"7,142,364",Tame Impala,5064200,"['australian psych', 'neo-psychedelic']",66,0.664,0.848,-4.51,0.0322,0.0245,0.172,0.502
103,Changes,"6,865,229",Justin Bieber,48544923,"['canadian pop', 'pop', 'post-teen pop']",62,0.485,0.412,-7.766,0.042,0.738,0.12,0.612
116,Confirmation,"6,520,106",Justin Bieber,48544923,"['canadian pop', 'pop', 'post-teen pop']",58,0.438,0.315,-8.186,0.0375,0.608,0.151,0.449
122,Mios mit Bars,"6,341,141",Luciano,942380,"['german drill', 'german hip hop']",57,0.677,0.633,-7.353,0.0467,0.111,0.217,0.404
135,E.T.A.,"6,008,945",Justin Bieber,48544923,"['canadian pop', 'pop', 'post-teen pop']",58,0.465,0.494,-7.595,0.066,0.49,0.127,0.457
139,Borderline,"5,921,044",Tame Impala,5064200,"['australian psych', 'neo-psychedelic']",77,0.621,0.873,-3.067,0.0369,0.0406,0.0824,0.873
141,Take It Out On Me,"5,858,768",Justin Bieber,48544923,"['canadian pop', 'pop', 'post-teen pop']",54,0.772,0.616,-4.673,0.102,0.00337,0.104,0.279
67,No Shame,"5,835,260",5 Seconds of Summer,7744095,"['boy band', 'dance pop', 'electropop', 'pop', 'post-teen pop']",62,0.576,0.807,-3.019,0.0374,0.0185,0.0963,0.479
160,Might Not Give Up (feat. Young Thug),"5,503,902",A Boogie Wit da Hoodie,5865895,"['melodic rap', 'pop rap', 'rap', 'trap']",57,0.687,0.592,-6.378,0.224,0.203,0.279,0.246
164,That's What Love Is,"5,440,037",Justin Bieber,48544923,"['canadian pop', 'pop', 'post-teen pop']",59,0.639,0.437,-6.959,0.0355,0.692,0.12,0.751
80,Forever Yours - Avicii Tribute,"5,421,905","Kygo, Sandro Cavazza",1251372,[],15,0.53,0.612,-8.794,0.0518,0.253,0.246,0.433
68,Baby,"5,376,451","Joker Bra, VIZE",191521,['german hip hop'],63,0.771,0.921,-4.228,0.109,0.166,0.119,0.56
175,One More Year,"5,279,739",Tame Impala,5064200,"['australian psych', 'neo-psychedelic']",56,0.602,0.88,-5.414,0.0354,0.057,0.284,0.493
14,Good News,"5,210,780",Mac Miller,6189454,"['hip hop', 'pittsburgh rap', 'rap']",75,0.794,0.32,-12.92,0.173,0.853,0.112,0.241
141,wish you were gay,"5,187,997",Billie Eilish,47061119,"['electropop', 'pop']",76,0.853,0.351,-10.198,0.241,0.39,0.752,0.282
61,Only The Young - Featured in Miss Americana,"5,111,068",Taylor Swift,42227614,"['pop', 'post-teen pop']",63,0.56,0.78,-4.895,0.0517,0.00244,0.0714,0.602
187,Lost In Yesterday,"5,096,624",Tame Impala,5064200,"['australian psych', 'neo-psychedelic']",69,0.569,0.84,-4.123,0.118,0.0295,0.0995,0.749
193,At Least For Now,"5,033,764",Justin Bieber,48544923,"['canadian pop', 'pop', 'post-teen pop']",54,0.375,0.304,-9.897,0.0325,0.683,0.196,0.295
167,you should see me in a crown,"4,988,054",Billie Eilish,1251372,[],0,0.683,0.534,-10.348,0.189,0.519,0.148,0.284
186,Too Good At Goodbyes,"4,984,764",Sam Smith,17097317,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",72,0.681,0.372,-8.237,0.0432,0.64,0.169,0.476
7,Intentions,"28,509,534","Justin Bieber, Quavo",48544923,"['canadian pop', 'pop', 'post-teen pop']",77,0.806,0.546,-6.637,0.0575,0.3,0.102,0.874
105,Yikes,"6,561,188",Nicki Minaj,22170982,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'queens hip hop']",70,0.911,0.637,-8.381,0.447,0.0409,0.238,0.66
66,Yellow Hearts,"6,554,824",Ant Saunders,82522,"['chill r&b', 'pop']",70,0.866,0.438,-8.943,0.0719,0.177,0.0743,0.695
120,Birthday,"6,207,326",Anne-Marie,8153871,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",65,0.609,0.785,-3.32,0.0891,0.0502,0.171,0.756
16,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,"6,107,499",Travis Scott,437907,"['rap', 'trap']",68,0.559,0.491,-6.406,0.0346,0.0567,0.0992,0.114
65,Good as Hell (feat. Ariana Grande) - Remix,"6,066,001",Lizzo,3991674,"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'pop rap', 'post-teen pop', 'trap queen']",71,0.668,0.892,-3.001,0.0645,0.298,0.735,0.478
70,"I Do It (ft. Big Sean, Lil Baby)","5,561,205",Lil Wayne,10710088,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",60,0.804,0.528,-3.231,0.378,0.125,0.41,0.321
45,Get Me,"5,236,560","Justin Bieber, Kehlani",48544923,"['canadian pop', 'pop', 'post-teen pop']",61,0.832,0.508,-6.913,0.149,0.0492,0.107,0.75
95,"Yo x Ti, Tu x Mi","5,202,210","ROSALÍA, Ozuna",4769627,['r&b en espanol'],74,0.78,0.759,-3.292,0.225,0.462,0.143,0.579
161,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","5,148,516","Justin Quiles, Natti Natasha, Farruko",2897862,"['latin', 'reggaeton', 'trap latino']",72,0.743,0.709,-3.922,0.0879,0.0451,0.0809,0.831
160,EARFQUAKE,"5,079,657","Tyler, The Creator",6782693,"['hip hop', 'rap']",79,0.554,0.498,-8.866,0.0685,0.23,0.795,0.413
157,Pa' Olvidarme De Ella,"5,066,711","Piso 21, Christian Nodal",7226268,"['colombian pop', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino']",74,0.728,0.542,-5.195,0.0514,0.259,0.136,0.637
89,Loco Contigo (feat. J. Balvin & Tyga),"5,013,732","DJ Snake, J Balvin",7408249,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance']",77,0.694,0.758,-2.986,0.218,0.278,0.102,0.371
54,Psycho,"4,991,751",Red Velvet,5688315,"['k-pop', 'k-pop girl group']",76,0.664,0.666,-2.203,0.0446,0.193,0.0854,0.405
113,Suge,"4,986,299",DaBaby,7601122,"['north carolina hip hop', 'rap']",76,0.876,0.662,-6.482,0.426,0.0608,0.127,0.844
101,Con Altura,"4,961,249","ROSALÍA, J Balvin, El Guincho",4769627,['r&b en espanol'],75,0.882,0.689,-4.027,0.124,0.39,0.0501,0.746
140,Only Human,"4,953,866",Jonas Brothers,5436999,"['boy band', 'dance pop', 'pop', 'post-teen pop']",74,0.795,0.496,-5.883,0.0722,0.108,0.0645,0.874
51,Eleven,"4,947,780",Khalid,14190858,['pop'],68,0.679,0.408,-9.754,0.0882,0.133,0.23,0.151
135,Talk (feat. Disclosure),"4,940,984",Khalid,14190858,['pop'],73,0.9,0.4,-8.575,0.127,0.0516,0.0599,0.346
117,Hot (Remix) [feat. Gunna and Travis Scott],"4,905,155","Travis Scott, Young Thug",3337982,"['atl hip hop', 'hip hop', 'melodic rap', 'rap', 'trap']",68,0.845,0.631,-8.206,0.216,0.188,0.0806,0.545
192,Weiss,"4,872,077",Samra,1045091,['german hip hop'],56,0.6,0.525,-6.585,0.423,0.393,0.111,0.436
105,Con Calma,"4,861,378","Daddy Yankee, Snow",1251372,[],3,0.737,0.86,-2.652,0.0594,0.11,0.0574,0.656
148,MIDDLE CHILD,"4,836,113",J. Cole,14103694,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",79,0.837,0.364,-11.713,0.276,0.149,0.271,0.463
136,Otro Trago - Remix,"4,803,294","Sech, Ozuna, Anuel AA, Darell, Nicky Jam",8766508,"['latin', 'panamanian pop', 'reggaeton', 'trap latino']",74,0.725,0.79,-2.331,0.197,0.0711,0.0602,0.763
113,FML,"6,350,496",Arizona Zervas,621200,"['pop rap', 'rhode island rap']",74,0.822,0.575,-5.95,0.0934,0.113,0.106,0.616
128,King Of My City,"5,922,748",A Boogie Wit da Hoodie,1251372,[],0,0.679,0.679,-6.747,0.167,0.443,0.153,0.245
22,Those Kinda Nights (feat. Ed Sheeran),"5,823,422",Eminem,46814751,"['detroit hip hop', 'hip hop', 'rap']",66,0.794,0.637,-6.29,0.339,0.028,0.0919,0.393
136,Mon Ami,"5,774,770",Samra,1045091,['german hip hop'],53,0.801,0.731,-3.723,0.383,0.188,0.111,0.537
120,Break My Stride,"5,312,936",Matthew Wilder,30386,['new wave pop'],73,0.917,0.588,-11.047,0.0607,0.195,0.0914,0.828
76,Kein Wort,"5,208,651","Juju, Loredana, Miksu / Macloud",486474,"['frauenrap', 'german hip hop', 'german pop']",62,0.746,0.592,-6.861,0.0914,0.462,0.187,0.629
86,Graveyard,"5,044,853",Halsey,15663384,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']",71,0.667,0.583,-5.127,0.0747,0.231,0.181,0.187
183,Wake Up Call (feat. Trippie Redd),"5,029,979",KSI,2010879,['uk hip hop'],56,0.642,0.669,-5.774,0.0486,0.318,0.119,0.227
131,Turn Me On (feat. Vula),"4,925,843","Riton, Oliver Heldens",83743,"['dance pop', 'house', 'pop dance', 'tropical house', 'uk dance']",76,0.737,0.828,-4.711,0.0396,0.0149,0.0862,0.517
190,Hips Don't Lie (feat. Wyclef Jean),"4,918,636",Shakira,22136717,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'pop']",83,0.778,0.824,-5.892,0.0707,0.284,0.405,0.758
